"Topic Area","Topic","Progress Level","Exercise","gemini-1.5-flash solution"
"Sizes and measurement","Quantities in factual contexts","G","Eine Leiter lehnt an einer Wand und bildet mit dem Boden ein rechtwinkliges Dreieck; wenn die Leiter 15 Fuß lang ist und der Fuß 9 Fuß von der Wand entfernt ist, wie hoch ist die Wand?","Diese Aufgabe kann mit dem Satz des Pythagoras gelöst werden.  Der Satz besagt dass in einem rechtwinkligen Dreieck die Summe der Quadrate der beiden kürzeren Seiten (Katheten) gleich dem Quadrat der längsten Seite (Hypotenuse) ist.

In diesem Fall:

* **Hypotenuse (Leiter):** 15 Fuß
* **Kathete 1 (Abstand vom Fuß der Leiter zur Wand):** 9 Fuß
* **Kathete 2 (Höhe der Wand):**  Dies ist die Unbekannte nennen wir sie ""x""

Die Formel des Satzes des Pythagoras lautet: a² + b² = c²

Wobei:

* a und b die Katheten sind
* c die Hypotenuse ist

Setzen wir die bekannten Werte in die Formel ein:

9² + x² = 15²

Nun lösen wir nach x auf:

81 + x² = 225
x² = 225 - 81
x² = 144
x = √144
x = 12

**Die Wand ist also 12 Fuß hoch.**"
"Sizes and measurement","Quantities in factual contexts","G","Ein rechteckiger Garten hat eine Seite, die 12 Meter misst, und einen diagonalen Weg, der gegenüberliegende Ecken verbindet; berechne die Länge des diagonalen Weges unter Verwendung des Satzes des Pythagoras.","Um die Länge des diagonalen Weges zu berechnen benötigst du den Satz des Pythagoras.  Der Satz besagt:  a² + b² = c² wobei 'a' und 'b' die Längen der beiden kürzeren Seiten (Katheten) eines rechtwinkligen Dreiecks sind und 'c' die Länge der längsten Seite (Hypotenuse) ist.

In deinem Fall ist der Garten ein Rechteck. Der diagonale Weg bildet die Hypotenuse eines rechtwinkligen Dreiecks. Du kennst bereits eine Seite (a = 12 Meter).  Du benötigst noch die Länge der anderen Seite (b).  Ohne diese Länge kannst du die Aufgabe nicht lösen.

**Du musst also die Länge der zweiten Seite des Gartens kennen!**  Nennen wir diese Seite 'b'.

Sobald du 'b' hast kannst du den Satz des Pythagoras anwenden:

1. **Setze die bekannten Werte in die Formel ein:** 12² + b² = c²

2. **Berechne die Quadrate:** 144 + b² = c²

3. **Löse nach c² auf:** c² = 144 + b²

4. **Ziehe die Quadratwurzel:** c = √(144 + b²)

Das Ergebnis 'c' ist dann die Länge des diagonalen Weges in Metern.


**Beispiel:** Wenn die zweite Seite des Gartens (b) 5 Meter lang wäre würdest du so rechnen:

c = √(144 + 5²) = √(144 + 25) = √169 = 13 Meter

Der diagonale Weg wäre dann 13 Meter lang."
"Sizes and measurement","Quantities in factual contexts","G","Ein rechtwinkliges Dreieck hat eine Kathete, die 8 Zoll misst, und die Hypotenuse misst 10 Zoll; finde die Länge der anderen Kathete.","Du kannst die Länge der anderen Kathete mit dem Satz des Pythagoras berechnen.  Der Satz besagt:

a² + b² = c²

Wobei:

* a und b die Längen der Katheten sind
* c die Länge der Hypotenuse ist

In deinem Fall kennst du:

* eine Kathete (a) = 8 Zoll
* die Hypotenuse (c) = 10 Zoll

Du musst die Länge der anderen Kathete (b) berechnen.  Setze die bekannten Werte in die Formel ein:

8² + b² = 10²

Das ergibt:

64 + b² = 100

Jetzt musst du die Gleichung nach b auflösen:

b² = 100 - 64
b² = 36
b = √36
b = 6

Die Länge der anderen Kathete ist also **6 Zoll**."
"Sizes and measurement","Recording and comparing quantities","H","Berechne den Mittelwert, den Median und die Spannweite der Gewichte (in kg) von fünf Athleten: 72, 85, 78, 90 und 65.","Hier ist die Schritt-für-Schritt-Anleitung zur Berechnung des Mittelwerts des Medians und der Spannweite der Gewichte der fünf Athleten:

**1. Mittelwert (Durchschnitt):**

* **Summiere alle Werte:** 72 + 85 + 78 + 90 + 65 = 390 kg
* **Teile die Summe durch die Anzahl der Werte:** 390 kg / 5 Athleten = 78 kg

**Der Mittelwert der Gewichte beträgt 78 kg.**


**2. Median (Zentralwert):**

* **Ordne die Werte der Größe nach:** 65 72 78 85 90
* **Bestimme den mittleren Wert:** Da es 5 Werte gibt (eine ungerade Zahl) ist der Median der mittlere Wert in der sortierten Liste.

**Der Median der Gewichte beträgt 78 kg.**


**3. Spannweite:**

* **Finde den höchsten Wert:** 90 kg
* **Finde den niedrigsten Wert:** 65 kg
* **Subtrahiere den niedrigsten Wert vom höchsten Wert:** 90 kg - 65 kg = 25 kg

**Die Spannweite der Gewichte beträgt 25 kg.**


Zusammenfassend lässt sich sagen:

* **Mittelwert:** 78 kg
* **Median:** 78 kg
* **Spannweite:** 25 kg"
"Sizes and measurement","Recording and comparing quantities","H","Ein Gärtner misst die Höhen (in cm) von 8 verschiedenen Sonnenblumenpflanzen: 140, 150, 145, 160, 155, 175, 130 und 165; finde den Durchschnitt, den Median und den Bereich ihrer Höhen.","Hier ist wie man den Durchschnitt den Median und den Bereich der Sonnenblumenhöhen berechnet:

**1. Durchschnitt (Mittelwert):**

* **Addiere alle Höhen:** 140 + 150 + 145 + 160 + 155 + 175 + 130 + 165 = 1120 cm
* **Dividiere die Summe durch die Anzahl der Pflanzen:** 1120 cm / 8 Pflanzen = 140 cm

Der **Durchschnitt** der Sonnenblumenhöhen beträgt 140 cm.


**2. Median:**

Der Median ist der Mittelwert wenn die Daten in aufsteigender Reihenfolge sortiert sind.

* **Sortiere die Höhen:** 130 140 145 150 155 160 165 175
* **Finde die mittlere(n) Zahl(en):** Da es eine gerade Anzahl von Werten gibt (8) ist der Median der Durchschnitt der beiden mittleren Zahlen. In diesem Fall sind die mittleren Zahlen 150 und 155.
* **Berechne den Durchschnitt der mittleren Zahlen:** (150 + 155) / 2 = 1525 cm

Der **Median** der Sonnenblumenhöhen beträgt 1525 cm.


**3. Bereich:**

Der Bereich ist die Differenz zwischen dem höchsten und dem niedrigsten Wert.

* **Finde die höchste Höhe:** 175 cm
* **Finde die niedrigste Höhe:** 130 cm
* **Subtrahiere die niedrigste Höhe von der höchsten Höhe:** 175 cm - 130 cm = 45 cm

Der **Bereich** der Sonnenblumenhöhen beträgt 45 cm.


**Zusammenfassend:**

* **Durchschnitt:** 140 cm
* **Median:** 1525 cm
* **Bereich:** 45 cm"
"Sizes and measurement","Recording and comparing quantities","H","Analysiere den monatlichen Niederschlag (in mm) für eine kleine Stadt in den letzten sechs Monaten: 120, 95, 110, 130, 140 und 100; berechne den Mittelwert, den Median und den Bereich dieser Datenpunkte.","Hier ist eine Schritt-für-Schritt-Anleitung zur Berechnung des Mittelwerts des Medians und des Bereichs des monatlichen Niederschlags:

**1. Mittelwert (Durchschnitt):**

* **Summe der Werte:** Addiere alle Niederschlagsmengen zusammen: 120 + 95 + 110 + 130 + 140 + 100 = 695 mm
* **Anzahl der Werte:** Wir haben 6 Monate Daten.
* **Mittelwert berechnen:** Teile die Summe durch die Anzahl der Werte: 695 mm / 6 = 11583 mm

Der durchschnittliche monatliche Niederschlag beträgt also 11583 mm.

**2. Median (Zentralwert):**

Der Median ist der mittlere Wert wenn die Datenpunkte nach Größe sortiert sind.

* **Sortiere die Daten:**  Ordne die Niederschlagsmengen von klein nach groß: 95 100 110 120 130 140
* **Bestimme den Median:** Da wir eine gerade Anzahl an Datenpunkten haben ist der Median der Durchschnitt der beiden mittleren Werte. In diesem Fall sind das 110 und 120.  (110 + 120) / 2 = 115 mm

Der Median des monatlichen Niederschlags beträgt 115 mm.

**3. Bereich:**

Der Bereich gibt die Spanne der Daten an.

* **Finde den höchsten Wert:** 140 mm
* **Finde den niedrigsten Wert:** 95 mm
* **Berechne den Bereich:** Subtrahiere den niedrigsten Wert vom höchsten Wert: 140 mm - 95 mm = 45 mm

Der Bereich des monatlichen Niederschlags beträgt 45 mm.


**Zusammenfassend:**

* **Mittelwert:** 11583 mm
* **Median:** 115 mm
* **Bereich:** 45 mm


Diese Berechnungen geben dir einen Überblick über die Verteilung des monatlichen Niederschlags in dieser kleinen Stadt über die sechs Monate.  Der Mittelwert zeigt den durchschnittlichen Niederschlag der Median den mittleren Wert und der Bereich die Streuung der Daten.  Die Unterschiede zwischen Mittelwert und Median können Hinweise auf die Verteilung (z.B. Schiefe) der Daten geben."
"Sizes and measurement","Measuring and calculating","D","Verwenden Sie einen Winkelmesser, um den Winkel der Ecke Ihres Klassenzimmers zu messen, und notieren Sie die Messung in Grad.","Um den Winkel einer Ecke deines Klassenzimmers mit einem Winkelmesser zu messen gehe wie folgt vor:

1. **Wähle eine Ecke:** Entscheide dich für eine Ecke des Raumes die du messen möchtest.  Ecken in rechteckigen Räumen sollten 90° betragen aber kleine Abweichungen sind durch Bauungenauigkeiten normal.

2. **Platziere den Winkelmesser:** Lege den Mittelpunkt des Winkelmessers genau auf die Ecke des Raumes. Die Basislinie des Winkelmessers (die Linie mit der 0° und 180° Markierung) muss exakt an einer der Wände anliegen.  Das kann schwierig sein versuche es so genau wie möglich auszurichten.  Du könntest zum Beispiel ein Lineal verwenden um die Ausrichtung zu prüfen.

3. **Lies den Winkel ab:** Die zweite Wand wird den Winkel mit der Basislinie bilden. Lies den Wert an der Stelle ab an der die zweite Wand den Winkelmesser schneidet.  Achte darauf ob du den inneren oder äusseren Winkel misst. In den meisten Fällen ist der innere Winkel also der Winkel *innerhalb* der Ecke des Raumes der relevant.

4. **Notiere die Messung:** Schreibe den gemessenen Wert in Grad auf.  Falls der Winkel leicht von 90° abweicht gib dies ebenfalls an (z.B. 89° oder 91°).  

**Schwierigkeiten und mögliche Lösungen:**

* **Ungenaue Ausrichtung:**  Es ist schwierig den Winkelmesser perfekt auszurichten.  Versuche es mehrmals und nimm einen Durchschnittswert der Messungen.
* **Große Winkelmesser:** Ein großer Winkelmesser kann schwierig zu handhaben sein.  Versuche den Winkel in Abschnitte zu teilen und die Abschnitte einzeln zu messen um das Ergebnis dann zusammenzurechnen.
* **Unzugängliche Ecken:** Wenn die Ecke schwer zugänglich ist versuche indirekt zu messen indem du von den Wänden Linien auf den Boden zeichnest und dort den Winkel misst.

Denke daran dass die Messung nur eine Näherung sein wird.  Bauliche Ungenauigkeiten können zu kleinen Abweichungen von exakten 90° führen besonders bei älteren Gebäuden."
"Sizes and measurement","Measuring and calculating","D","Finde ein Alltagsobjekt in deinem Zuhause, wie ein Buch oder einen Bilderrahmen, schätze den Winkel, der an einer seiner Ecken entsteht, und überprüfe deine Schätzung mit einem Winkelmesser.","Um diese Aufgabe zu lösen gehst du folgendermaßen vor:

**1. Objekt auswählen:**

* Suche dir ein Alltagsobjekt in deinem Zuhause mit einer klaren Ecke aus. Ein Buch ein Bilderrahmen ein Tisch ein Kissen (sofern die Ecke rechtwinklig ist) oder ein Regal eignen sich gut.  Achte darauf dass die Ecke einigermaßen scharf definiert ist und nicht abgerundet.

**2. Winkel schätzen:**

* Betrachte die Ecke des Objekts genau.  Vergleiche sie mental mit bekannten Winkeln:
    * **90° (rechter Winkel):** Die Ecke eines quadratischen oder rechteckigen Gegenstandes.
    * **180° (gestreckter Winkel):** Ein komplett flacher Winkel.
    * **45° (halber rechter Winkel):**  Stell dir vor du halbierst einen rechten Winkel.
    * **<90° (spitzer Winkel):** Ein Winkel kleiner als ein rechter Winkel.
    * **>90° (stumpfer Winkel):** Ein Winkel größer als ein rechter Winkel aber kleiner als ein gestreckter Winkel.

* Notiere deine Schätzung des Winkels in Grad.  Sei ehrlich zu dir selbst – es geht hier nicht um Perfektion sondern um das Verständnis des Prozesses.

**3. Winkel messen:**

* Nimm einen Winkelmesser zur Hand.  Lege den Mittelpunkt des Winkelmessers auf die Ecke des Objekts.
* Richte eine der Seiten des Winkelmessers entlang einer Kante des Objekts aus.
* Lies den Winkel ab der von der anderen Kante des Objekts angezeigt wird.

**4. Vergleich und Analyse:**

* Vergleiche deine Schätzung mit dem gemessenen Winkel.  Wie groß ist die Differenz?  Was hast du beim Schätzen richtig und falsch eingeschätzt?
* Notiere deine Ergebnisse.  Dies hilft dir dein räumliches Vorstellungsvermögen und deine Fähigkeit Winkel einzuschätzen zu verbessern.


**Beispiel:**

Ich wähle ein Buch.  Ich schätze dass die Ecke des Buches einen Winkel von 90° hat.  Nach dem Messen mit einem Winkelmesser messe ich einen Winkel von 88°. Meine Schätzung war also ziemlich genau.  Die Differenz beträgt 2°.


Durch wiederholtes Durchführen dieser Übung verbesserst du deine Fähigkeit Winkel visuell einzuschätzen.  Je mehr du übst desto genauer wirst du werden."
"Sizes and measurement","Measuring and calculating","D","Identifizieren und messen Sie drei verschiedene Winkel, die durch die Zeiger einer Uhr um 3:00, 6:00 und 9:00 Uhr entstehen, indem Sie ein Geodreieck zur Genauigkeit verwenden.","Um die Winkel zwischen den Zeigern einer Uhr zu messen benötigen Sie eine Uhr mit deutlichen Zeigern (Stunden- und Minutenzeiger) und ein Geodreieck.  Hier ist die Schritt-für-Schritt-Anleitung:

**Vorbereitung:**

1. **Uhr mit deutlichen Zeigern:** Stellen Sie sicher dass Sie eine Uhr verwenden bei der Sie die Stunden- und Minutenzeiger gut sehen können.  Eine analoge Uhr (keine digitale) ist notwendig.

2. **Geodreieck:**  Sie benötigen ein Geodreieck um die Winkel zu messen.  Achten Sie darauf dass es sauber und leicht ablesbar ist.


**Messung der Winkel:**

Für jede Uhrzeit (3:00 6:00 9:00 Uhr) gehen Sie wie folgt vor:

1. **Uhrzeit einstellen:** Stellen Sie die Uhr auf die jeweilige Uhrzeit ein (3:00 6:00 oder 9:00).

2. **Winkel definieren:**  Identifizieren Sie den Winkel der zwischen dem Stunden- und dem Minutenzeiger gebildet wird. Es gibt bei jeder Zeit mehrere Winkel; wir konzentrieren uns auf den *kleineren* Winkel zwischen beiden Zeigern.


3. **Geodreieck anlegen:** Legen Sie das Geodreieck so an die Uhr dass der Mittelpunkt des Geodreiecks genau auf dem Mittelpunkt der Uhr liegt und die 0°-Marke des Geodreiecks mit dem Minutenzeiger übereinstimmt (oder mit dem Stundenzeiger je nach Bevorzugung).

4. **Winkel ablesen:** Lesen Sie den Wert an der Stelle ab an der der Stundenzeiger das Geodreieck schneidet. Das ist der Winkel zwischen den Zeigern.  Achten Sie auf die richtige Einheit (Grad °).

5. **Wiederholen:** Wiederholen Sie die Schritte 3 und 4 für alle drei Uhrzeiten (3:00 6:00 9:00 Uhr).

**Ergebnisse:**

* **3:00 Uhr:** Der Minutenzeiger zeigt auf die 12 der Stundenzeiger auf die 3.  Der Winkel zwischen den Zeigern sollte 90° betragen.
* **6:00 Uhr:** Der Minutenzeiger zeigt auf die 12 der Stundenzeiger auf die 6. Der Winkel zwischen den Zeigern sollte 180° betragen.
* **9:00 Uhr:** Der Minutenzeiger zeigt auf die 12 der Stundenzeiger auf die 9. Der Winkel zwischen den Zeigern sollte 270° betragen (oder 90° wenn man den kleineren Winkel betrachtet).


**Zusätzliche Winkel:**  Beachten Sie dass Sie zusätzlich zu den oben beschriebenen Winkel auch die reflexen Winkel messen können (der größere Winkel ""um die Uhr herum"").  Der reflexive Winkel von 90° ist 270°; der von 180° ist 180°; der von 270° ist 90°.  Die Aufgabe spezifiziert aber nur die Messung von *drei* Winkeln.

**Wichtig:**  Die Genauigkeit Ihrer Messung hängt von der Genauigkeit des Anlegens des Geodreiecks ab.  Versuchen Sie das Geodreieck so präzise wie möglich an die Uhr anzulegen.


Diese Anleitung sollte Ihnen helfen die Winkel präzise zu messen.  Denken Sie daran die Messungen sorgfältig durchzuführen und Ihre Ergebnisse aufzuzeichnen."
"Sizes and measurement","Quantities in factual contexts","F","Eine Karte zeigt eine Entfernung von 5 Zoll zwischen zwei Städten, und der Maßstab ist 1 Zoll : 20 Meilen; berechne die tatsächliche Entfernung zwischen den Städten in Meilen.","Die Aufgabe lässt sich mit einer einfachen Verhältnisrechnung lösen:

Der Maßstab besagt dass 1 Zoll auf der Karte 20 Meilen in der Realität entspricht.  Die Karte zeigt 5 Zoll zwischen den Städten.

Um die tatsächliche Entfernung zu berechnen multiplizieren wir die Kartenentfernung (5 Zoll) mit dem Maßstabsfaktor (20 Meilen/Zoll):

5 Zoll * 20 Meilen/Zoll = 100 Meilen

Die tatsächliche Entfernung zwischen den Städten beträgt also **100 Meilen**."
"Sizes and measurement","Quantities in factual contexts","F","Wenn ein Park auf einer Karte als 3 Zentimeter lang dargestellt ist und der Maßstab 1 cm : 50 m beträgt, bestimme die tatsächliche Länge des Parks in Metern.","Der Maßstab 1 cm : 50 m bedeutet dass jeder Zentimeter auf der Karte 50 Metern in der Realität entspricht.

Der Park ist auf der Karte 3 cm lang.  Um die tatsächliche Länge zu berechnen multiplizierst du die Kartenlänge mit dem Maßstabsfaktor:

3 cm * 50 m/cm = 150 m

Die tatsächliche Länge des Parks beträgt also **150 Meter**."
"Sizes and measurement","Quantities in factual contexts","F","Ein Grundriss eines Hauses zeigt eine Wand, die auf der Zeichnung 4 Fuß misst, mit einem Maßstab von 1 Zoll : 3 Fuß. Bestimmen Sie die tatsächliche Länge der Wand in Fuß.","Der Maßstab 1 Zoll : 3 Fuß bedeutet dass jeder Zoll auf der Zeichnung 3 Fuß in der Realität darstellt.

Die Wand misst auf der Zeichnung 4 Zoll.  Um die tatsächliche Länge zu berechnen multiplizierst du die Zeichnungslänge mit dem Maßstabsfaktor:

4 Zoll * 3 Fuß/Zoll = 12 Fuß

Die tatsächliche Länge der Wand beträgt also **12 Fuß**."
"Sizes and measurement","Calculating quantities","G","Ein Radfahrer fährt mit einer Geschwindigkeit von 15 Meilen pro Stunde; wie lange benötigt er, um eine Strecke von 45 Meilen zurückzulegen?","Die Aufgabe lässt sich mit folgender Formel lösen:

**Zeit = Strecke / Geschwindigkeit**

In diesem Fall ist:

* **Strecke:** 45 Meilen
* **Geschwindigkeit:** 15 Meilen pro Stunde

Setzen wir die Werte in die Formel ein:

Zeit = 45 Meilen / 15 Meilen/Stunde = 3 Stunden

Der Radfahrer benötigt also **3 Stunden** um die 45 Meilen zurückzulegen."
"Sizes and measurement","Calculating quantities","G","Ein Auto und ein Lastwagen starten von demselben Punkt und fahren in entgegengesetzte Richtungen; wenn das Auto mit 60 Meilen pro Stunde und der Lastwagen mit 45 Meilen pro Stunde fährt, wie weit auseinander werden sie nach 2 Stunden sein?","Um die Entfernung zu berechnen die das Auto und der Lastwagen nach 2 Stunden voneinander entfernt sind müssen wir die individuelle Entfernung berechnen die jedes Fahrzeug zurücklegt und diese dann addieren.  Sie fahren in entgegengesetzte Richtungen daher addieren sich die Distanzen.

1. **Entfernung des Autos:**  Geschwindigkeit des Autos * Zeit = 60 Meilen/Stunde * 2 Stunden = 120 Meilen

2. **Entfernung des Lastwagens:** Geschwindigkeit des Lastwagens * Zeit = 45 Meilen/Stunde * 2 Stunden = 90 Meilen

3. **Gesamtentfernung:** Entfernung des Autos + Entfernung des Lastwagens = 120 Meilen + 90 Meilen = 210 Meilen

**Antwort:** Nach 2 Stunden sind das Auto und der Lastwagen 210 Meilen voneinander entfernt."
"Sizes and measurement","Calculating quantities","G","Ein Läufer absolviert ein 5-Kilometer-Rennen in 25 Minuten; wie schnell war er durchschnittlich in Meilen pro Stunde?","Um die durchschnittliche Geschwindigkeit des Läufers in Meilen pro Stunde zu berechnen müssen wir die gegebenen Informationen in die passenden Einheiten umwandeln und dann die Formel für die Geschwindigkeit anwenden. Hier die Schritte:

**1. Kilometer in Meilen umrechnen:**

* Es gibt ungefähr 1609 Kilometer in einer Meile.
* Um 5 Kilometer in Meilen umzurechnen teilen wir 5 durch 1609:  5 km / 1609 km/mile ≈ 311 Meilen

**2. Minuten in Stunden umrechnen:**

* Es gibt 60 Minuten in einer Stunde.
* Um 25 Minuten in Stunden umzurechnen teilen wir 25 durch 60: 25 min / 60 min/hour ≈ 042 Stunden

**3. Durchschnittliche Geschwindigkeit berechnen:**

* Die Formel für die Geschwindigkeit lautet: Geschwindigkeit = Strecke / Zeit
* Wir setzen die umgerechneten Werte ein: Geschwindigkeit = 311 Meilen / 042 Stunden ≈ 74 Meilen pro Stunde

**Daher war die durchschnittliche Geschwindigkeit des Läufers ungefähr 74 Meilen pro Stunde.**"
"Data; frequencies and probabilities","Collecting presenting and reading data","B","Schau dir das Piktogramm an, das die Anzahl der Äpfel, Bananen und Orangen zeigt; wie viele Äpfel gibt es mehr als Orangen?","Um die Aufgabe zu lösen musst du folgende Schritte durchführen:

1. **Zähle die Äpfel:** Zähle die Anzahl der Apfelsymbole im Piktogramm.  Notiere dir diese Zahl.

2. **Zähle die Orangen:** Zähle die Anzahl der Orangensymbole im Piktogramm. Notiere dir diese Zahl.

3. **Subtrahiere:** Subtrahiere die Anzahl der Orangen von der Anzahl der Äpfel (Anzahl Äpfel - Anzahl Orangen = Ergebnis).

Das Ergebnis ist die Anzahl der Äpfel die es mehr gibt als Orangen.


**Beispiel:**

Angenommen das Piktogramm zeigt 8 Äpfel und 5 Orangen.

1. Anzahl Äpfel: 8
2. Anzahl Orangen: 5
3. Subtraktion: 8 - 5 = 3

Antwort: Es gibt 3 Äpfel mehr als Orangen."
"Data; frequencies and probabilities","Collecting presenting and reading data","B","Das Piktogramm zeigt Haustiere in einem Klassenzimmer: Katzen, Hunde und Vögel; welches Haustier hat die höchste Anzahl und wie viele gibt es davon?","Um diese Aufgabe zu lösen musst du das Piktogramm genau betrachten.  Jedes Symbol (z.B. eine Katze ein Hund oder ein Vogel) im Piktogramm repräsentiert eine bestimmte Anzahl von Haustieren.  Schaue dir an welches Symbol am häufigsten vorkommt.  Das ist das Haustier mit der höchsten Anzahl.

Zähle dann die Symbole für dieses Haustier zusammen.  Die Gesamtzahl der Symbole multipliziert mit der Anzahl die jedes Symbol repräsentiert ergibt die Gesamtzahl der Haustiere dieser Art.

**Beispiel:**

Angenommen das Piktogramm zeigt:

* 5 Katzen-Symbole wobei jedes Symbol für 2 Katzen steht.
* 3 Hunde-Symbole wobei jedes Symbol für 2 Hunde steht.
* 2 Vogel-Symbole wobei jedes Symbol für 3 Vögel steht.

Dann gilt:

* Katzen: 5 Symbole * 2 Katzen/Symbol = 10 Katzen
* Hunde: 3 Symbole * 2 Hunde/Symbol = 6 Hunde
* Vögel: 2 Symbole * 3 Vögel/Symbol = 6 Vögel

In diesem Beispiel hätten die Katzen die höchste Anzahl (10).

**Ohne das tatsächliche Piktogramm kann ich dir nicht die genaue Antwort geben. Du musst das Piktogramm selbst analysieren um die richtige Antwort zu finden.**"
"Data; frequencies and probabilities","Collecting presenting and reading data","B","Zähle die Gesamtzahl der in dem Piktogramm dargestellten Früchte und schreibe die Gesamtzahl der Früchte auf.","Um die Gesamtzahl der Früchte in einem Piktogramm zu ermitteln musst du Folgendes tun:

1. **Symbole identifizieren:**  Schau dir das Piktogramm genau an und identifiziere das Symbol das eine einzelne Frucht darstellt.  Oft ist es ein Bild der Frucht selbst.

2. **Anzahl der Symbole pro Fruchtart zählen:** Zähle wie viele Symbole für jede einzelne Fruchtart (z.B. Äpfel Bananen Orangen) im Piktogramm vorhanden sind.

3. **Anzahl der Symbole multiplizieren (falls notwendig):**  Manchmal steht ein Symbol nicht für nur eine Frucht sondern für mehrere.  Das Piktogramm enthält in der Regel eine Legende die angibt wie viele Früchte ein einzelnes Symbol repräsentiert (z.B. ""1 Symbol = 5 Früchte"").  Multipliziere die Anzahl der Symbole pro Fruchtart mit diesem Faktor.

4. **Gesamtzahl berechnen:** Addiere die Anzahl der Früchte jeder Art zusammen um die Gesamtzahl aller Früchte im Piktogramm zu erhalten.

**Beispiel:**

Angenommen dein Piktogramm zeigt:

* 3 Apfel-Symbole (und die Legende besagt ""1 Symbol = 2 Äpfel"")
* 5 Bananen-Symbole (1 Symbol = 1 Banane)
* 2 Orangen-Symbole (1 Symbol = 3 Orangen)

Dann rechnest du:

* Äpfel: 3 Symbole * 2 Äpfel/Symbol = 6 Äpfel
* Bananen: 5 Symbole * 1 Banane/Symbol = 5 Bananen
* Orangen: 2 Symbole * 3 Orangen/Symbol = 6 Orangen

Gesamtzahl der Früchte: 6 Äpfel + 5 Bananen + 6 Orangen = 17 Früchte

Schreibe dann ""Die Gesamtzahl der Früchte beträgt 17."" auf."
"Data; frequencies and probabilities","Collecting presenting and reading data","F","Erstellen Sie ein Liniendiagramm, um die durchschnittlichen täglichen Temperaturen (in °F) für jeden Monat basierend auf den folgenden Daten darzustellen: Januar 30, Februar 32, März 45, April 58, Mai 70, Juni 80, Juli 85, August 83, September 75, Oktober 60, November 45, Dezember 35.","Um ein Liniendiagramm der durchschnittlichen täglichen Temperaturen zu erstellen benötigst du ein geeignetes Werkzeug.  Das kann ein Tabellenkalkulationsprogramm wie Microsoft Excel Google Sheets LibreOffice Calc oder eine spezialisierte Software für Datenvisualisierung sein.  Die Vorgehensweise ist in allen Fällen ähnlich:

**1. Daten eingeben:**

Zuerst musst du die Daten in das Programm eingeben.  Das geschieht in der Regel in Tabellenform.  Du brauchst zwei Spalten:

* **Spalte 1 (x-Achse):** Monat (Januar Februar März ... Dezember)
* **Spalte 2 (y-Achse):** Durchschnittliche Temperatur (°F) (30 32 45 ... 35)

**Beispiel in Tabellenform:**

| Monat     | Temperatur (°F) |
|-----------|-----------------|
| Januar    | 30              |
| Februar   | 32              |
| März      | 45              |
| April     | 58              |
| Mai       | 70              |
| Juni      | 80              |
| Juli      | 85              |
| August    | 83              |
| September | 75              |
| Oktober   | 60              |
| November  | 45              |
| Dezember  | 35              |


**2. Diagramm erstellen:**

Die meisten Programme bieten eine einfache Möglichkeit aus Tabellen Daten in Diagramme umzuwandeln.  Suche nach einer Option wie ""Diagramm einfügen"" ""Chart erstellen"" oder ähnliches.

**3. Diagrammtyp auswählen:**

Wähle den Diagrammtyp ""Liniendiagramm"" oder ""Linienchart"" aus.  Das Programm wird dann automatisch die Daten aus deiner Tabelle verwenden um ein Liniendiagramm zu erstellen.  Die Monate werden auf der horizontalen x-Achse und die Temperaturen auf der vertikalen y-Achse angezeigt.

**4. Diagramm beschriften:**

Gib dem Diagramm einen aussagekräftigen Titel (z.B. ""Durchschnittliche tägliche Temperatur im Jahr"").  Beschrifte auch die Achsen (x-Achse: ""Monat"" y-Achse: ""Temperatur (°F)"").  Du kannst optional auch eine Legende hinzufügen falls du mehrere Datensätze vergleichst (was hier nicht der Fall ist).

**5. (Optional) Diagramm formatieren:**

Du kannst das Aussehen des Diagramms anpassen z.B. die Farben der Linie die Schriftarten die Achsenbeschriftungen usw.  Das verbessert die Lesbarkeit und die Ästhetik des Diagramms.


**Zusammenfassend:**  Die Lösung dieser Aufgabe besteht darin deine Daten in eine Tabellenform zu bringen und dann die Funktion zur Diagrammerstellung deines gewählten Programms zu nutzen um ein Liniendiagramm zu generieren.  Achte auf die korrekte Beschriftung der Achsen und des Diagramms selbst."
